evolution$generation;redNoise;harshness;propConf;propMaxi;propAnti;meanDev;evolution$samples
6000;92,0046762905663;10,9310173877901;0,4;98;1,6;22,6475;2
6000;73,4939894840733;1,77555050369227;0,2;97,6;2,2;30,421;1
6000;57,6218030601124;92,8907444272714;59,8;40,2;0;2,335;1
6000;54,7224824371684;81,1418751872028;83,9;16,1;0;0,83;2
6000;48,3580861755299;3,26150620108119;0,4;94,4;5,2;17,727;1
6000;45,8015798020178;63,0727996011156;95,6;4,4;0;0,417;1
6000;87,9444041955312;13,2045850992593;0;100;0;17,991;1
6000;48,8191310543433;99;74;26;0;16,53;1
6000;43,7317776383186;93,3877917577124;81;19;0;2,797;1
6000;74,318051223968;87,2105109262435;72,4;27,6;0;2,16;1
6000;38,8663264184628;1,42033973253924;0;100;0;16,168;1
6000;98,2065446458129;12,0713805418821;0,2;96,8;3;22,364;1
6000;1,63995051377052;12,6692818784975;0;98,2;1,8;0,297;1
6000;33,0523567427032;79,8161841748249;82;18;0;0,429;1
6000;3,09241298331919;6,797414549083;0,2;95,4;4,4;0,96;1
6000;18,5057008905612;5,32292630266884;0,2;94;5,8;6,075;1
6000;1,92116263409527;89,3651620177334;70;30;0;0,077;1
6000;37,4720584357849;95,5862114092427;69,4;30,6;0;3,552;1
6000;49,2895086841238;13,32261068769;0;100;0;9,565;1
6000;53,509728950787;64,8540152230731;99,2;0,8;0;0,505;3
6000;97,4565868552893;24,1258851244177;90;10;0;4,048;1
6000;31,8545599259851;1;0,2;98,2;1,4;13,454;1
6000;9,60990918492554;93,7741565223076;76,2;23,8;0;0,514;1
6000;48,9286555879822;63,2070215639426;100;0;0;0,503;1
6000;92,9975653952194;90,4107590236263;59,6;40,4;0;3,225;1
6000;40,7220384837423;99;81,4;18,4;0;13,938;1
6000;90,8736619655328;97,2286839297699;66,2;33,6;0;11,945;1
6000;59,6691438511773;99;81,9;18;0;22,036;2
6000;70,9029401690898;97,4591042553461;68;32;0;12,365;1
6000;51,9078504786082;94,4004951919841;80,4;19,6;0;2,427;1
6000;7,56260541806841;93,2758854743002;79,6;20,4;0;0,347;1
6000;5,71414203110342;2,31085182908992;0,2;97,2;2,59999999999999;2,262;2
6000;24,8930003580774;99;66,8;33;0;7,838;1
6000;63,6409123189633;99;60,2;39,8;0;19,328;1
6000;63,016082158623;99;76,2;23,8;0;22,772;1
6000;6,27620747691615;1;0,4;93,2;6,4;2,637;1
6000;46,5534849159157;1;0;94;6;19,712;1
6000;87,0970273185075;99;67;33;0;22,246;1
6000;87,2725041854048;98,2176908050817;68;32;0;19,068;1
6000;62,4620084248151;86,3513420115431;73,8;26,2;0;1,055;1
6000;93,4657908438887;5,49860981030269;0;90,2;9,8;30,367;1
6000;18,0966011777676;99;67,2;32,8;0;6,014;1
6000;23,5877083954608;86,3589199776308;85,8;14,2;0;0,543;1
6000;93,7670991274913;1,98063726480754;0;98,1999999999999;1,7;37,983;2
6000;14,7793015697935;99;65;35;0;5,048;1
6000;80,6575961476963;91,1741828407215;64,6;35,4;0;2,38;1
6000;100;89,2614710578971;80;20;0;2,171;1
6000;7,39099029582137;89,1391330298555;64,6;35,4;0;0,229;1
6000;95,3901277888282;91,4916406026205;69,8;30,2;0;4,883;1
6000;100;77,1954315621754;88,6;11,4;0;1,303;1
6000;42,4703960577854;98,7190081250926;74,8;25;0;15,065;1
6000;90,0999889580565;9,1132875059078;0;97;3;24,126;1
6000;100;11,803454406319;0,2;96,8;3;23,459;1
6000;88,9837251091224;89,681146358849;73,8;26;0;2,884;1
6000;19,3462843279667;2,55211048331624;0,2;95;4,8;7,479;1
6000;87,5812776512982;95,9344665369331;77,2;22,8;0;8,61;1
6000;66,6501387915081;16,5246237913181;0;99,6;0,4;12,09;1
6000;64,3245241831819;97,7692405580018;75,2;24,8;0;11,104;1
6000;14,5483879061555;70,2026363074604;96,2;3,8;0;0,154;3
6000;60,0813451768185;98,9999972336023;76,8;23,2;0;17,279;1
6000;91,5666298139632;23,2423655551988;88,8;11,2;0;2,186;3
6000;96,1823213572088;99;81,8;18,2;0;36,479;1
6000;21,8960511482966;86,5904361807305;81,2;18,8;0;0,57;1
6000;71,4806058493032;7,24732140921255;0;97;3;21,124;1
6000;21,5611500088354;98,6345858512569;75,2;24,8;0;7,807;1
6000;74,4060006003784;92,188034413647;70,4;29,6;0;2,87;1
6000;50,6266479751914;99;77,8;22,2;0;18,847;1
6000;59,6153509656823;7,09989161003251;0,2;91,4;8,4;17,716;1
6000;55,3760162073633;2,25409833986298;1,2;92;6,8;22,127;1
6000;49,2482750671428;89,8711828062826;66;34;0;1,3485;2
6000;17,2285893767095;91,0890131282165;76,6;23,4;0;0,628;1
6000;73,8140909313735;27,5876500185101;50;50;0;3,7125;2
6000;33,2464895568032;99;68;31,8;0,1;11,7635;2
6000;81,3228925657634;87,1145685144232;77;23;0;1,875;1
6000;7,73489029201461;1;0,2;91,8;7,8;3,287;1
6000;76,4779846578287;5,19933207029765;0;97,2;2,8;24,866;1
6000;34,4879175822409;99;73;27;0;10,786;1
6000;16,5464749644151;13,8589120969678;0,6;98,4;1;3,313;1
6000;34,845223723416;83,689311262763;87,2;12,8;0;0,505;1
6000;58,4027164189363;99;80,2;19,8;0;22,165;1
6000;6,03060625696452;98,4517561821575;79;21;0;1,779;1
6000;86,3001327708628;85,9691078949942;81;19;0;1,76;1
6000;39,9366904881871;99;77,8;21,8;0,4;14,626;1
6000;33,1904990214147;8,44432486666372;0,4;95;4,6;9,115;1
6000;85,9027936738863;18,7658601286655;0;97,6;2,4;12,58;1
6000;5,80222203992164;14,9236245855485;0;98,2;1,8;1,17;1
6000;39,7505303652486;92,7501671291512;70,6;29,4;0;1,565;1
6000;7,18950786393992;2,53373267367972;0,2;94,8;5;2,881;1
6000;72,7893433193055;5,15541429939277;0,2;92,2;7,6;24,162;1
6000;54,4806625929146;99;78;21,6;0;18,662;1
6000;18,8468064221989;87,2511199845305;71;29;0;0,398;1
6000;77,9063028873667;99;74,2;25,8;0;26,923;1
6000;100;97,8981744249684;66,4;33,5;0;20,861;2
6000;3,06616618042107;7,19242472118551;0,4;94,2;5,4;0,938;1
6000;51,674024150452;2,65954246882789;0,799999999999999;94,9;4,2;20,173;2
6000;0;90,4633068161174;84,8;15;0;0;1
6000;40,1793895589936;99;69,4;30,5;0;12,6265;2
6000;94,8379965706207;96,0534577972626;73,6;26,4;0;8,769;1
6000;57,7651945099926;92,8952855280475;67,6;32,4;0;2,688;1
6000;93,9684027991015;83,052095285763;87;13;0;1,726;1
6000;56,2433248806683;96,7061769315583;65,8;34,2;0;9,74;1
6000;32,7602192801448;98,9251405007383;80;20;0;13,523;1
6000;92,3151872322531;4,6242316224366;0,4;98,2;1,4;31,108;1
6000;55,5351687710031;81,5500676896095;85,6;14,4;0;0,796;1
6000;62,6892825536209;8,7143905247306;0;98;2;16,638;1
6000;60,1519938905767;97,102344791242;63,4;36,6;0;6,175;1
6000;44,2214767166443;1;0;97,6;2,2;18,788;1
6000;45,2554900872763;19,4709734888708;88,8;11,2;0;1,12;1
6000;60,2871099515078;97,1640082821475;70,6;29,4;0;8,82;1
6000;68,5214042783607;89,6861584546389;73,6;26,4;0;1,794;1
6000;21,1932611628282;99;60,8;38,4;0;7,917;1
6000;53,7381325569776;7,2928626892612;0;93;7;16,018;1
6000;23,0817457073978;70,3069757812565;98;2;0;0,276;1
6000;65,4011559718839;99;76;23,8;0;23,161;1
6000;60,4844023576675;11,9651746505717;0;98,4;1,6;14,202;1
6000;93,0835142435904;1;0,2;95,6;4;39,604;1
6000;83,0340440493459;11,8806423322252;0;99,6;0,4;19,276;1
6000;14,3676215014191;68,3346580584402;97,4;2,6;0;0,1575;2
6000;100;81,8619447792761;88,8;11,2;0;1,272;1
6000;55,4004779380311;85,6693784297009;78,6;21,4;0;1,054;1
6000;29,0339095425627;73,969146527047;94,2;5,8;0;0,334;1
6000;82,2316170361373;89,7649280925622;83;17;0;2,613;1
6000;23,6677957695335;1;0,2;95;4,6;10,062;1
6000;8,07806263916164;88,9846484112691;71,3;28,6;0;0,172;2
6000;44,3439534320986;1;0;91,2;8,6;19,092;1
6000;100;11,1351815898039;0;98,4;1,6;20,941;1
6000;68,30215900792;99;63,6;36,4;0;22,438;1
6000;53,079297586139;13,4193712641515;0,2;98,2;1,6;11,269;1
6000;39,9872079233404;88,6056636578782;63,6;36,4;0;0,827;1
6000;69,7844231179508;25,8615716297711;0;100;0;6,2625;2
6000;78,242585054108;98,7122370457155;70;30;0;25,718;1
6000;23,050583433594;24,1180867371893;97;3;0;0,492;1
6000;24,8504154892259;99;75,8;23,6;0;8,689;1
6000;92,2077378300654;91,0867544991394;77,8;22,2;0;3,236;1
6000;95,1043555789174;10,8739540991956;0;100;0;22,294;1
6000;78,2925852436295;74,0615287018862;96;4;0;0,834;1
6000;26,339811362683;99;77,6;22;0;10,803;1
6000;14,6806512367948;93,4136979744029;70;30;0;0,845;1
6000;72,7593747983914;2,77569435817847;0,4;98,8;0,8;27,83;1
6000;94,7097898148345;12,3846006091078;0;95,6999999999999;4,3;20,4844999999999;2
6000;63,8948400794759;84,3063814559693;80,4;19,6;0;0,883;1
6000;12,227770271632;98,3146359771562;65,4;34,6;0;3,907;1
6000;61,9602047783522;1,0113619764309;0;97,2;2,6;26,069;1
6000;51,9335812562173;9,3499680960152;0;99,4;0,6;13,781;1
6000;68,3795181767654;90,4024319484171;71;29;0;2,279;1
6000;100;92,757469639768;67,2;32,8;0;4,447;1
6000;17,7899255191502;77,6520230532179;85,8;14,2;0;0,201;1
6000;65,5726361373525;82,2812250930917;78;22;0;0,981;1
6000;68,5932781486955;97,302461836219;69,6;30,4;0;11,9285;2
6000;89,3603976395623;87,2643320980258;68,8;31,2;0;1,793;1
6000;41,8823376406164;83,3997857586823;84,4;15,6;0;0,7;1
6000;55,8946203361896;82,9924261265615;77,8;22,2;0;1,268;1
6000;60,2709168284891;94,4384187602936;74;26;0;4,464;1
6000;40,876654734463;16,564788133349;0;97,9;2,1;7,278;2
6000;50,1488164445511;99;72,2;27,8;0;18,742;1
6000;72,3828091592271;5,22534558137603;0;95,8;4,2;23,622;1
6000;100;86,0125050505387;66;34;0;1,922;1
6000;65,3721984979048;12,9590232144512;0;98,2;1,8;13,197;1
6000;89,705839060375;75,0835373111116;90,7;9,3;0;1,151;2
6000;48,9739275648761;98,4597091606359;63,4;36,6;0;15,65;1
6000;31,3049775466961;78,1020307946512;86;14;0;0,393;1
6000;21,8879499460661;97,6823409696602;48,6;51;0;4,075;1
6000;41,7258251881676;19,3791322046097;0;100;0;5,504;1
6000;100;12,9250589022638;0;97,2;2,8;21,056;1
6000;77,8899146920353;74,0326327368402;96;4;0;1,018;1
6000;46,310510116693;90,2250048896737;69,8;30,2;0;1,515;1
6000;99,9859959763776;87,4633057576072;78,5;21,5;0;1,9415;2
6000;99,4937332595751;75,3958142248815;89,8;10,2;0;1,212;1
6000;1,02169920267115;1;0;95,8;4,2;0,44;1
6000;48,0406523278216;99;74,8;25,2;0;18,166;1
6000;49,576215787876;14,8885525082589;0;98,4;1,6;9,949;1
6000;71,7127983055338;87,1726793716831;70;30;0;1,623;1
6000;35,5817338852485;4,24609071132526;0,2;97,4;2,4;12,36;1
6000;22,0103460544667;1,04626622544419;0,2;97;2,6;9,39;1
6000;51,8699913187956;61,042663612177;98,6;1,4;0;0,504;1
6000;63,6520642220911;6,24221414052082;0;95;5;19,396;1
6000;23,941493035231;1;0,4;92,4;7,2;10,187;1
6000;76,031338930324;1;0,4;93,6;5,8;32,496;1
6000;64,4462944659694;98,260738375148;77,4;22,6;0;18,7675;2
6000;45,9535489979329;92,4679684034773;64,4;35,6;0;2,069;1
6000;80,4059003865873;98,9800469980299;78,6;21,4;0;23,127;1
6000;100;54,0012640357272;99,2;0,8;0;1,066;1
6000;23,3724444685048;34,1778173599965;0;100;0;1,245;1
6000;8,71709844186106;99;77,8;22;0;3,047;1
6000;99,452948280482;93,157992832904;76;24;0;4,648;1
6000;23,7674217229949;1;0,4;93;6,4;10,138;2
6000;65,9526145459732;99;72,4;27,6;0;22,583;1
6000;88,1331581617205;16,9312860398793;0;100;0;15,315;1
6000;14,3721707404975;99;73,4;26,6;0;5,571;1
6000;2,05465801007484;93,1319381410405;68,2;31,8;0;0,122;1
6000;4,16686903006557;22,249587000217;0;100;0;0,396;1
6000;26,9066064065133;57,0218747411418;99,4;0,6;0;0,212;1
6000;38,2108808439386;99;82,2;17,4;0,4;13,979;1
6000;9,75089654151151;99;76,2;23,6;0;3,741;1
6000;5,01739189729313;9,34126703543423;0,1;98,3;1,6;1,335;2
6000;3,99357524411523;16,1514344773064;0;98,8;1,2;0,709;1
6000;18,155132298645;99;79,6;20,4;0;6,047;1
6000;61,5967756889352;97,4730111738955;77;23;0;12,803;1
6000;95,4348418055057;1;0;91;9;40,901;1
6000;87,6986655772279;90,4550779743259;77,4;22,6;0;2,26;1
6000;99,8027236700278;22,9051713283587;0;100;0;9,698;1
6000;68,276218233842;94,2519112700574;67;33;0;3,255;1
6000;88,5102640050415;92,4937731622226;60,5999999999999;39,3;0;4,18;2
6000;99,2241026869435;14,020118526042;0,2;97,6;2,2;20,596;1
6000;92,4273316575175;19,5261760969253;97,8;2,2;0;2,046;1
6000;97,5277917263462;26,2750348799285;91,4;8,6;0;1,775;1
6000;100;9,83315994049779;0;97,6;2,4;25,2895;2
6000;14,2244846265077;99;70;30;0;5,337;1
6000;96,8833630456812;93,3481683353896;79,2;20,8;0;5,305;1
6000;8,48964291753272;1;0;94,8;5;3,598;1
6000;90,9241967918438;97,648518970799;76,2;23,8;0;10,234;1
6000;20,0020376458501;90,7969270973573;70,9;29,0999999999999;0;0,726499999999999;2
6000;40,6590408864248;1,59096933230082;0,4;93,8;5,8;16,838;1
6000;0,853430528003923;96,248045181294;51;49;0;0,071;1
6000;75,7695855853584;99;78,2;21,8;0;29,615;1
6000;64,8478095457941;87,0824486156113;72;28;0;1,078;1
6000;65,3769954683842;4,68667923252256;4;91,6;4,4;21,81;1
6000;100;11,8646875540777;0;100;0;21,662;1
6000;72,5236823282615;87,3091693236943;71,8;28,2;0;1,41;1
6000;59,6034456079841;92,5907487047439;84,4;15,6;0;1,855;1
6000;46,143436861222;6,01668905537923;0,4;94;5,6;14,694;1
6000;56,9820662355325;92,7131204735609;71,8;28,2;0;2,996;2
6000;41,8000579806605;1;0,2;93,7;6;17,677;2
6000;56,991596458464;23,2584898595097;0;100;0;5,463;1
6000;70,1579775980109;4,04690900733161;0,2;96,4;3,4;24,358;1
6000;5,42871944331382;1;0;94;5,6;2,323;1
6000;44,179709395031;11,6320172023966;0,1;96,9;3;10,4515;2
6000;43,2136237409086;99;66,6;33,2;0;13,252;1
6000;44,7583057206817;1;0,6;93,6;5,6;19,029;1
6000;94,5762026162405;15,7597316738311;0;99,2;0,8;18,031;1
6000;53,7957559168622;1,93898540946838;0,4;97,2;2,4;21,783;1
6000;79,7510234394785;75,6084429706593;90,4;9,6;0;1,085;1
6000;34,94996701794;1;0;98;1,6;14,834;1
6000;20,3396018295844;82,5201762664594;81,8;18,2;0;0,294;1
6000;97,7388891763482;11,2155845052143;77,4;20,6;2;12,129;1
6000;61,3973717978029;92,6308106603975;68,8;31,2;0;3,286;1
6000;33,2043926413516;99;74,2;25,8;0;10,523;1
6000;73,4174671947787;88,5437970225002;70;30;0;1,523;1
6000;54,7124771272799;7,15890793915769;0;92,6;7,4;16,547;1
6000;15,5685104082344;9,78932300083092;0,1;96,5;3,4;4,0555;2
6000;72,3629512316635;82,6369210204725;78,8;21,2;0;1,413;1
6000;68,0992512685726;75,7548425324993;90;10;0;0,853;1
6000;100;98,1641753183889;66;34;0;26,637;1
6000;100;90,7343954732861;79,4;20,6;0;3,13;1
6000;5,16342450234832;73,9675735112382;96,8;3,2;0;0,06;1
6000;58,147631587328;99;73,4;26,4;0;19,559;1
6000;98,1852681107956;25,4498809908891;100;0;0;3,12;1
6000;74,4248148128462;99;74,2;25,8;0;27,057;1
6000;54,1296030356023;86,8416240413364;75,8;24,2;0;1,104;1
6000;18,4452418107326;99;76,3;23,6;0;7,07949999999999;2
6000;8,69109726619556;99;79,4;19,6;0;3,438;1
6000;87,9727179663481;16,6919971390717;0,2;99,2;0,6;16,327;1
6000;46,5534596308096;83,835745161959;74;26;0;0,733;1
6000;90,0253693865353;90,758422137218;78,8;21,2;0;4,044;1
6000;98,5924127699565;93,0523465911675;76,8;23,2;0;7,586;1
6000;39,9338932994538;92,8498530354325;64,4;35,6;0;2,54;1
6000;77,2399643264466;84,5740547502792;82;18;0;1,741;1
6000;75,5388746077242;85,6784181129074;88;12;0;1,734;1
6000;47,0511849935357;98,242150755194;80,4;19,6;0;13,994;1
6000;29,6851895971267;1;0,2;93,4;6,4;12,778;1
6000;39,7671656843981;84,0717526618853;75;25;0;0,93;1
6000;96,6300233820063;95,017809982102;73,4;26,6;0;8,534;1
6000;93,8178383883153;73,3783949420222;95,2;4,8;0;1,225;1
6000;49,3662925255479;1,41755562731858;0;99;1;20,443;1
6000;36,2004739830519;1;0;95,8;4,2;15,378;1
6000;49,9291955749981;93,7139888355536;65;35;0;2,179;1
6000;43,6885072581111;99;74,8;25,2;0;14,895;1
6000;60,2804878873372;8,36830611784013;0;98,4;1,6;16,829;1
6000;56,5711023532369;96,4245444060727;71,4;28,6;0;5,642;1
6000;94,2517778811097;80,3421518588175;80,2;19,8;0;1,469;1
6000;88,033945595365;11,0422854112785;0;97,6;2,4;21,212;1
6000;15,5506659839222;99;73;27;0;5,369;2
6000;74,3570234543724;95,5877569274894;79,4;20,6;0;5,994;1
6000;86,9353111047901;99;64,4;35,6;0;20,296;1
6000;5,20939246833881;34,3899324433758;100;0;0;0,045;1
6000;81,188983073517;64,578637075908;95,4;4,6;0;0,864;1
6000;4,07406326072637;92,2690288652692;82,8;17,2;0;0,149;1
6000;89,6036303929172;16,2650139281671;0;98,2;1,8;16,612;1
6000;85,9647101970656;77,0349624967233;94;6;0;0,973;1
6000;38,7754266273178;17,1465310004507;98,6;1,4;0;1,101;1
6000;3,92271849467685;68,9353055270127;96;4;0;0,038;1
6000;41,3782141047818;93,1591948872216;65,2;34,8;0;1,753;1
6000;80,7888280653609;82,3597246335153;53;47;0;1,583;1
6000;58,9760531224992;57,0458002644705;98,5;1,5;0;0,6395;2
6000;16,3892323877603;8,24556655510314;0,2;93,6;6,2;4,628;1
6000;70,422652866728;1;0,4;97;2,6;30,13;1
6000;72,0415720744614;99;77,2;22,8;0;27,265;1
6000;55,1969669958255;67,7170716925919;96,1999999999999;3,8;0;0,588;2
6000;90,9984872685015;22,3757968455355;0;100;0;9,031;1
6000;79,8502954424915;6,95352658222036;0;94,6;5,2;24,188;1
6000;71,9568197218952;8,98490876181201;0,2;94,2;5,6;19,599;1
6000;63,3074739968103;99;69,8;30,2;0;19,586;1
6000;92,8017164779685;98,7053069152112;71;29;0;30,302;1
6000;98,1329177941712;2,95786392116491;2,4;93;4,6;37,369;1
6000;24,766653791076;96,6310988392848;68,8;31,2;0;2,993;1
6000;95,6752943662344;53,9338392724667;100;0;0;0,891;3
6000;79,263151029991;84,3113558535327;74,2;25,8;0;1,472;1
6000;26,8764572071779;99;69,2;30,6;0;8,196;1
6000;58,3623586144617;99;63,8;35,8;0;19,476;1
6000;24,0709235908683;10,2910718251508;0;97;3;5,947;1
6000;53,0573290757949;6,01217001425988;0;94,4;5,6;16,541;1
6000;46,8753937941788;98,6025937646468;64,2;35,4;0,2;15,626;1
6000;99,2559584703374;88,8241042515488;78;22;0;2,927;1
6000;100;92,921040412221;75,2;24,8;0;3,435;1
6000;69,9851565538174;2,9551756305179;0,4;95,2;4,4;26,761;1
6000;55,1428870073194;1;0;96,2;3,8;23,616;1
6000;100;85,4878843565576;66,4;33,6;0;1,852;1
6000;27,0313443056119;85,8368666835488;87,2;12,8;0;0,669;1
6000;100;10,9752078865913;0;92,6;7,4;23,188;1
6000;100;10,4673577323006;0;99,4;0,6;24,909;1
6000;17,6733114516526;87,335718285474;76,4;23,6;0;0,346;1
6000;58,8022284279012;8,72198749025007;0;99,6;0,4;16,03;1
6000;93,9944576104319;4,05094525941078;0,4;97,6;2;33,348;1
6000;48,8680819243117;99;85;14,8;0;19,623;1
6000;58,7805796092308;99;83;16,8;0;21,363;1
6000;52,535541535744;12,0123164896213;0;97;3;12,176;1
6000;90,6912741296883;3,81888823734165;0,4;95,6;4;32,081;1
6000;14,9182363214905;88,6674142708494;70;30;0;0,459;1
6000;12,6715810487571;15,1280223585096;0;100;0;1,887;1
6000;17,1381215724629;9,87488956872255;0,2;97,4;2,4;4,271;1
6000;70,7369639038465;81,2457779762024;79,8;20,2;0;0,896;1
6000;50,9515925866599;13,8986786367466;0;98,6;1,4;10,62;1
6000;11,6763401124669;12,2775291089463;0;98;2;2,635;1
6000;52,5963297241378;86,3752558009532;81,2;18,8;0;1,013;1
6000;62,1071445864331;99;79,4;20;0,6;20,356;1
6000;54,2076273806182;87,4068145519269;69,2;30,8;0;1,375;1
6000;84,20534812789;83,7172285726294;86;14;0;1,056;1
6000;4,74984641696213;79,8651856379625;66,4;33,6;0;0,059;1
6000;51,545896119218;9,56722413269968;0;98;2;12,259;1
6000;8,33101395847346;11,5259460936082;0;99,4;0,6;1,953;1
6000;68,221211928538;93,6211715856242;69,6;30,4;0;4,676;1
6000;65,4140723551828;1;0,4;90,4;9;27,861;1
6000;86,2343403671963;93,8166203808928;64;36;0;5,011;1
6000;20,6165172977527;11,3187031059748;0;97,8;2,2;4,84;1
6000;11,7775937102034;54,1974833557845;100;0;0;0,111499999999999;2
6000;57,083780657634;1;0;91,2;8,8;24,461;1
6000;17,8004818201443;3,25354630249063;0,2;97;2,8;6,639;1
6000;72,2315179775384;17,155922998036;0;100;0;12,571;1
6000;24,7246216873459;95,8421139637959;66,4;33,6;0;2,192;1
6000;93,0914074785654;11,857522655906;0;98,9;1,1;20,756;2
6000;1,89219301643705;79,9805619747013;80,2;19,8;0;0,026;1
6000;64,0515467004183;95,0754905991398;77,5;22,5;0;4,346;2
6000;96,4501979669132;18,8862751944512;0;100;0;12,63;3
6000;85,3556723543204;81,2609006934478;93,6;6,4;0;1,161;1
6000;29,5244474017259;90,6618987564095;68,8;31,2;0;0,894;1
6000;68,9799369571997;97,0699702380213;68,6;31,4;0;10,378;1
6000;76,7610302524356;95,5976710941512;69,1;30,9;0;7,5045;2
6000;27,5267461490789;1;0,2;94,4;5,4;11,635;1
6000;50,2690806570293;99;65,8;34;0;14,833;1
6000;43,3298353568498;1;0,2;94,4;5,4;18,623;1
6000;95,5474775517376;11,5623879783875;0,4;95,6;4;23,092;1
6000;1,75640088303861;74,8874794813335;92;8;0;0,02;1
6000;75,754170409974;1;1,8;94;4,2;32,052;1
6000;59,85143712206;6,13147884777476;0,4;93,6;6;18,629;1
6000;58,8773411790233;1;0;94,8;5;25,107;1
6000;73,6491424397841;1,66000359617293;0,2;96;3,8;30,393;1
6000;14,0399065027494;97,5125494442951;65,4;34,6;0;3,251;1
6000;83,9908998252945;78,295030520619;93,6;6,4;0;1,263;1
6000;97,9046359331045;89,9649038006156;69,4;30,6;0;3,468;1
6000;55,0428680363867;9,91855670917163;0,1;97,2;2,7;14,2375;2
6000;13,0432056239945;86,0074346835324;74,2;25,8;0;0,391;1
6000;97,3407113244023;18,8933044925254;0;100;0;13,495;1
6000;15,7178383809189;92,9688784890242;74,4;25,6;0;0,663;1
6000;72,429825312489;1;0;94,8;5,2;31,104;1
6000;52,8264004831475;9,83423021256448;0,2;98,4;1,4;13,297;1
6000;34,8161484562538;2,78454029556241;0,2;96,4;3,4;13,174;1
6000;80,0038490309623;99;82,6;16,8;0;34,391;1
6000;73,5974524742376;12,1337385810019;0;95,8;4,2;16,176;3
6000;15,1000138625137;99;74,8;25;0;4,691;1
6000;89,1661860340971;93,0393238880604;85;15;0;4,056;1
6000;26,0422160539958;99;86;14;0;10,172;1
6000;74,9707171203807;2,21673115117425;0;98,2;1,8;30,439;1
6000;52,7893680692903;2,68846192017352;0,2;96;3,8;20,706;1
6000;94,6262709568415;99;72,4;27,6;0;29,071;1
6000;90,3735070312481;14,6852189426672;69,8;30,2;0;9,15;1
6000;24,0673932990918;91,5343406515724;71,8;28,2;0;1,38;1
6000;81,8633435161869;6,42542969287043;0,4;92,8;6,8;25,555;1
6000;6,38349942719338;6,01741495490799;0;97,6;2,4;2,032;1
6000;58,5016390900117;99;72,6;27,4;0;22,464;1
6000;81,1465505103173;5,85553075056436;0,1;96;3,9;25,2635;2
6000;37,0668362029336;99;69,8;30,2;0;13,329;1
6000;97,9547695875068;99;74,2;25,8;0;40,311;1
6000;25,2698439827539;7,41003402731724;0,2;98,8;1;7,526;1
6000;16,2386264931752;93,141734851336;81,2;18,8;0;0,8;1
6000;14,1669191646917;1;0,2;97,8;2;6,04;1
6000;32,2464783497263;1,07274117079591;0;98,8;1,2;13,869;1
6000;61,9056575039543;95,7794172856936;51,2;48,8;0;11,264;1
6000;5,00778211531277;90,8499416775671;67,8;32,2;0;0,148;1
6000;8,61407504756808;99;74;25,4;0;3,097;1
6000;88,040581054908;9,21057414272386;0,1;92,9;7;22,0529999999999;2
6000;83,0447768498589;1,00814514091243;0;97,8;2;35,074;1
6000;88,825249786152;89,4094651075842;77,2;22,8;0;2,538;1
6000;90,7105395133834;9,10862896227343;0;96;4;24,205;3
6000;2,2015313573207;92,8488491641367;69;31;0;0,121;1
6000;68,5998912421119;88,9715583232142;72,2;27,8;0;1,925;1
6000;67,1528002026977;21,7982017344507;47,3;52,7;0;4,608;2
6000;73,162845278386;27,9421144081976;0;100;0;5,638;1
6000;9,44310385617763;99;73;27;0;2,982;1
6000;91,6373277293047;96,888448767247;74,4;25,6;0;16,153;1
6000;100;84,5151741208587;76,8;23,2;0;2,147;1
6000;78,1653758057057;1;0;97,8;2,2;32,571;1
6000;68,5501297669901;1;0;95;4,8;29,258;1
6000;22,6881866540143;97,4887668285878;67,6;32,4;0;3,996;1
6000;83,5991454438266;99;82,4;17,4;0;29,83;1
6000;21,7911382516402;90,607570190838;63;37;0;0,6;1
6000;100;13,9894804198597;0,2;97,6;2,2;20,288;1
6000;54,4892098905024;9,50129225457515;0;97;3;14,06;1
6000;49,9094792567922;3,98464204446934;0,8;98,8;0,4;17,916;1
6000;51,167732809003;4,36127005402392;1,2;95;3,8;17,665;1
6000;68,583319524459;99;75,4;23,6;0;25,219;1
6000;97,3189934379142;27,201174404229;100;0;0;1,888;1
6000;26,6802274995434;13,741030712014;0,4;97;2,6;5,551;1
6000;45,6046716056145;99;76,4;23,4;0;18,017;1
6000;63,5656928874771;8,89416017463825;0;97,4;2,6;17,017;1
6000;68,6982395059748;92,7957153622847;61,6;38,4;0;2,724;1
6000;51,5203868943313;8,11131204797351;0;98;2;14,517;1
6000;19,2264537787243;10,1544495518541;0,3;98,3;1,4;4,8055;2
6000;100;86,9982066805864;78,6;21,4;0;2,43;1
6000;99,5640083539744;9,39751594889616;0,2;97,2;2,6;25,634;1
6000;39,9201144106071;82,603535713782;80,4;19,6;0;0,623;1
6000;67,0186708554769;79,4868709246742;80,4;19,6;0;1,098;1
6000;93,2576279769862;77,335038202928;83,8;16,2;0;1,106;1
6000;77,2990375321018;99;77,2;22,6;0;33,573;1
6000;75,6772646288245;15,3023300219932;0;99,4;0,6;14,204;1
6000;95,5265209187578;11,8030993684587;0;97,8;2,2;22,252;1
6000;71,5545220885209;7,52020046021753;0;87,6;12,4;21,207;1
6000;88,0958407037226;10,5629385946725;0;99;1;21,829;1
6000;88,536322307142;93,0166517851628;77;23;0;3,936;1
6000;6,80921647356009;14,7011575412034;95,6;4,4;0;0,324;1
